review_id,customer_id,product_id,review_date,review,rating
47491,4439,9,2024-10-09,Highly recommend,5
47492,10902,3,2025-05-02,Average experience,3
47493,9278,9,2023-03-24,Easy to use,4
47494,19386,4,2025-11-28,Very satisfied,4
47495,12580,6,2024-09-27,Very convenient,4
47496,18581,1,2025-08-07,Not bad,3
47497,15419,1,2024-01-22,Would not recommend,2
47498,7042,8,2025-11-04,Happy with this product,5
47499,19066,4,2024-08-05,Good interest rate,4
47500,2415,2,2025-01-23,Too many fees,2
47501,6640,1,2025-04-01,Highly recommend,5
47502,1198,3,2024-12-17,Excellent service,4
47503,5138,4,2025-02-21,Easy to use,4
47504,18534,5,2023-12-25,Average experience,3
47505,4582,3,2025-10-07,Not bad,3
47506,24453,3,2023-11-12,Works perfectly,4
47507,17150,4,2025-08-07,Good interest rate,4
47508,7033,3,2023-07-11,Average experience,3
47509,5579,5,2025-02-09,Bad experience,2
47510,15325,9,2025-07-21,Decent product,3
47511,19960,7,2024-11-04,Easy to use,4
47512,22976,4,2023-03-04,Bad experience,2
47513,14661,8,2025-06-17,Too many fees,2
47514,9347,8,2024-08-18,It is okay,3
47515,1708,4,2025-06-21,Average experience,3
47516,535,2,2024-04-11,Too many fees,1
47517,18740,3,2024-03-26,No major issues,3
47518,16695,4,2023-01-27,Great product,5
47519,8063,5,2025-07-22,It is okay,3
47520,3830,5,2024-12-30,Excellent service,4
47521,22209,1,2023-12-31,Highly recommend,5
47522,24787,4,2023-12-18,Not satisfied,2
47523,20157,3,2023-08-13,Fair product,3
47524,13143,7,2023-06-27,Nothing special,3
47525,23889,5,2024-02-14,Highly recommend,4
47526,13156,9,2024-07-29,Works perfectly,5
47527,13144,7,2024-11-26,No major issues,3
47528,20471,2,2025-01-07,Excellent service,4
47529,21772,9,2025-12-17,Great product,4
47530,16916,1,2023-04-16,Good interest rate,4
47531,19442,2,2023-02-26,Easy to use,4
47532,11886,1,2025-06-14,Service was fine,3
47533,22408,3,2025-09-05,Very frustrating,1
47534,8542,9,2025-09-11,Too many fees,1
47535,15000,4,2023-09-26,Nothing special,3
47536,7775,7,2024-01-08,Easy to use,4
47537,24525,7,2024-06-28,Bad experience,1
47538,16383,1,2025-01-15,Very satisfied,4
47539,5325,2,2024-04-23,Not satisfied,2
47540,3952,6,2023-01-29,Great product,5
47541,20963,8,2025-09-22,Average experience,3
47542,11132,3,2023-04-08,Good interest rate,5
47543,150,6,2025-07-13,Decent product,3
47544,6936,9,2023-08-11,Very satisfied,5
47545,22465,9,2025-02-10,Service was fine,3
47546,6554,8,2025-07-22,Good interest rate,5
47547,12632,2,2024-09-15,Nothing special,3
47548,13270,2,2024-03-28,Happy with this product,4
47549,14591,3,2024-06-03,No major issues,3
47550,11107,9,2024-12-05,Customer service was poor,1
47551,4765,1,2025-08-20,Not satisfied,1
47552,24667,8,2023-08-20,Happy with this product,5
47553,10278,4,2025-03-03,Customer service was poor,1
47554,6458,1,2025-11-30,Works as expected,3
47555,22721,9,2024-03-18,No major issues,3
47556,24164,3,2025-07-04,Difficult to use,2
47557,15770,8,2024-03-03,Interest rate too high,2
47558,1027,5,2023-02-13,Interest rate too high,2
47559,4273,9,2024-05-24,Fair product,3
47560,22317,1,2023-08-24,Excellent service,5
47561,23630,8,2025-12-18,Happy with this product,4
47562,2058,8,2023-07-12,Very satisfied,4
47563,4876,2,2024-11-05,Works perfectly,5
47564,8927,2,2025-07-28,Difficult to use,2
47565,12995,5,2024-12-27,Very reliable,4
47566,24204,8,2024-01-10,Very satisfied,5
47567,16205,9,2024-01-26,Very satisfied,5
47568,17224,9,2023-10-29,Good interest rate,4
47569,2839,7,2024-11-27,Excellent service,5
47570,3607,6,2023-07-06,Very disappointing,1
47571,17172,7,2023-08-15,Great product,4
47572,10650,3,2025-01-23,Fair product,3
47573,15063,8,2023-02-09,Not bad,3
47574,14865,9,2024-11-01,Works perfectly,4
47575,432,9,2024-04-20,Fair product,3
47576,13538,6,2024-02-07,Highly recommend,4
47577,4855,6,2024-01-02,Decent product,3
47578,9410,1,2023-04-28,Very satisfied,5
47579,11882,7,2024-08-05,Not worth it,1
47580,18317,2,2024-03-14,Works perfectly,5
47581,20154,2,2025-08-03,Very convenient,4
47582,22258,9,2023-10-03,Very satisfied,5
47583,7834,4,2023-12-31,Works perfectly,5
47584,20587,1,2023-08-07,Very reliable,4
47585,3299,8,2024-09-23,Great product,4
47586,19451,6,2024-10-11,Happy with this product,4
47587,23306,7,2025-02-24,Happy with this product,4
47588,10327,9,2025-01-22,Difficult to use,1
47589,20624,2,2025-11-19,Great product,5
47590,1194,4,2023-07-27,Very satisfied,4
47591,20624,2,2025-02-17,Works as expected,3
47592,4914,7,2024-08-11,Very satisfied,4
47593,1549,4,2023-02-04,Good interest rate,4
47594,15488,7,2024-04-07,Highly recommend,4
47595,24148,8,2024-08-17,Would not recommend,1
47596,6004,3,2023-11-28,Excellent service,4
47597,20575,8,2023-05-18,Very disappointing,1
47598,3153,7,2024-02-12,It is okay,3
47599,18024,6,2024-05-14,Service was fine,3
47600,5843,9,2024-03-19,Not bad,3
47601,10495,7,2025-10-07,Very convenient,4
47602,14859,2,2024-03-24,It is okay,3
47603,4128,5,2023-03-16,Bad experience,2
47604,15713,3,2024-01-19,Acceptable overall,3
47605,12253,2,2024-10-03,Not satisfied,2
47606,15363,6,2024-02-09,Works perfectly,5
47607,19262,4,2023-04-02,Happy with this product,4
47608,19546,3,2024-07-07,Very reliable,4
47609,8931,2,2024-10-03,Great product,4
47610,17822,3,2025-01-29,Highly recommend,4
47611,17815,8,2024-04-19,Decent product,3
47612,10345,7,2023-07-07,Very reliable,5
47613,23420,1,2024-05-21,Interest rate too high,1
47614,21687,4,2024-04-09,Bad experience,2
47615,101,8,2023-08-17,Not satisfied,1
47616,7132,8,2025-01-08,Nothing special,3
47617,13927,3,2024-03-21,Very convenient,4
47618,11922,6,2023-09-08,Not worth it,1
47619,4975,1,2025-05-12,Customer service was poor,2
47620,22994,2,2025-09-09,Very satisfied,4
47621,11907,5,2024-08-09,Good interest rate,5
47622,13735,1,2025-06-21,Too many fees,1
47623,15100,7,2023-02-24,No major issues,3
47624,10475,6,2024-06-29,Not worth it,2
47625,23557,2,2024-09-13,Difficult to use,2
47626,3196,7,2023-07-13,Very reliable,5
47627,14266,8,2023-04-07,Fair product,3
47628,3758,3,2025-01-17,Easy to use,5
47629,2808,1,2024-10-17,Great product,5
47630,23195,2,2024-04-06,Average experience,3
47631,3982,7,2023-05-28,Happy with this product,4
47632,354,5,2024-10-07,Very convenient,4
47633,17204,7,2023-12-15,Average experience,3
47634,19539,7,2023-07-05,Easy to use,4
47635,18610,8,2025-12-14,Very convenient,4
47636,24090,3,2025-06-05,Not worth it,2
47637,8387,8,2025-10-04,Acceptable overall,3
47638,12710,2,2023-10-24,Would not recommend,2
47639,5337,3,2024-06-04,Interest rate too high,2
47640,24658,5,2025-08-19,Easy to use,4
47641,20769,4,2023-04-04,Would not recommend,2
47642,4088,4,2025-06-18,Very disappointing,1
47643,4158,5,2023-11-22,Not worth it,1
47644,20774,6,2023-01-24,Happy with this product,5
47645,20863,9,2024-08-16,Acceptable overall,3
47646,24362,6,2024-10-03,Easy to use,4
47647,17525,1,2024-10-08,Highly recommend,4
47648,5323,6,2023-02-15,Works as expected,3
47649,9542,7,2023-10-19,Fair product,3
47650,295,9,2023-05-03,Too many fees,2
47651,18820,5,2024-10-02,Highly recommend,4
47652,22674,8,2025-04-25,Works perfectly,5
47653,20279,2,2025-06-24,Not worth it,1
47654,18524,2,2023-12-13,Too many fees,2
47655,21270,8,2025-04-20,Very frustrating,2
47656,6418,1,2023-09-05,Great product,5
47657,11819,4,2023-06-06,Very frustrating,2
47658,18630,9,2024-09-20,Nothing special,3
47659,3260,1,2025-05-06,Easy to use,5
47660,13696,1,2025-12-18,Not satisfied,1
47661,2301,3,2024-03-27,Too many fees,2
47662,7224,9,2025-09-12,Very reliable,5
47663,2388,7,2025-09-28,Happy with this product,4
47664,6640,8,2025-03-25,Bad experience,2
47665,1215,9,2024-02-07,Good interest rate,4
47666,6647,3,2024-01-03,Highly recommend,4
47667,15703,8,2023-05-03,Fair product,3
47668,6822,3,2023-01-07,Customer service was poor,2
47669,1207,9,2024-10-14,Easy to use,4
47670,3369,1,2024-06-30,Great product,4
47671,12450,2,2025-02-06,Great product,4
47672,22668,1,2024-07-24,Very reliable,5
47673,21344,4,2024-03-19,No major issues,3
47674,9191,7,2023-05-07,Excellent service,4
47675,8843,4,2023-08-25,Customer service was poor,1
47676,10892,7,2025-09-27,Service was fine,3
47677,15150,9,2024-02-17,Fair product,3
47678,926,7,2024-09-06,Great product,4
47679,8002,4,2024-05-12,Good interest rate,4
47680,22254,2,2025-02-07,Very convenient,4
47681,6677,3,2024-01-31,Not satisfied,2
47682,14966,7,2024-01-11,It is okay,3
47683,17040,1,2023-08-20,Very reliable,5
47684,21100,8,2023-09-01,Nothing special,3
47685,18055,3,2023-05-19,It is okay,3
47686,2604,7,2023-07-23,Difficult to use,2
47687,11251,8,2025-11-19,Service was fine,3
47688,11305,1,2023-11-23,Very satisfied,5
47689,6381,9,2024-03-09,Very convenient,5
47690,702,2,2023-03-29,Very disappointing,1
47691,14473,7,2024-01-21,Difficult to use,1
47692,1142,7,2025-04-27,Highly recommend,4
47693,22252,4,2023-06-29,Not worth it,2
47694,5352,6,2024-01-11,Fair product,3
47695,16688,8,2024-02-11,Good interest rate,5
47696,881,7,2023-04-29,Very convenient,4
47697,4473,8,2024-12-14,Great product,4
47698,8205,1,2025-09-30,Very reliable,5
47699,17921,9,2023-09-22,Works perfectly,4
47700,5247,8,2023-05-14,Works as expected,3
47701,14875,5,2025-08-24,Acceptable overall,3
47702,20014,1,2023-01-07,Too many fees,2
47703,17330,6,2023-10-02,Not bad,3
47704,13964,8,2024-11-15,Bad experience,1
47705,13987,9,2024-05-22,Very satisfied,5
47706,7059,3,2023-09-17,Very disappointing,1
47707,3129,8,2025-05-08,Decent product,3
47708,15002,7,2025-10-31,Excellent service,4
47709,2454,1,2023-09-13,Happy with this product,4
47710,17721,9,2023-06-22,Excellent service,4
47711,11220,7,2025-11-06,Interest rate too high,1
47712,1554,4,2025-02-25,Great product,4
47713,7488,5,2023-09-01,Very satisfied,4
47714,14826,8,2023-12-25,Good interest rate,5
47715,9573,9,2024-12-09,Very satisfied,5
47716,20380,7,2023-05-03,Easy to use,5
47717,6569,6,2024-01-10,Good interest rate,4
47718,3345,7,2025-07-14,Great product,4
47719,24627,5,2023-08-28,Easy to use,4
47720,13695,1,2023-06-29,Not worth it,2
47721,17836,6,2025-03-20,Good interest rate,5
47722,7052,6,2024-08-06,Not worth it,2
47723,9541,2,2025-04-23,Works as expected,3
47724,21659,9,2023-01-09,Very satisfied,4
47725,3886,3,2025-03-10,Easy to use,5
47726,17287,6,2025-05-21,Very frustrating,2
47727,23595,1,2024-10-18,Would not recommend,1
47728,22505,5,2023-11-24,Bad experience,2
47729,22781,4,2024-09-09,Easy to use,4
47730,3007,2,2024-10-16,Very convenient,5
47731,2523,8,2024-10-22,No major issues,3
47732,11657,1,2024-02-16,Easy to use,4
47733,19651,7,2023-09-27,Very frustrating,2
47734,13246,1,2024-11-23,Not bad,3
47735,8236,5,2024-03-14,Very satisfied,4
47736,8376,7,2024-10-29,Not worth it,2
47737,6918,4,2024-09-08,Great product,4
47738,7343,4,2023-11-02,Works as expected,3
47739,18634,8,2024-04-29,Very satisfied,4
47740,22134,4,2025-02-27,Fair product,3
47741,6635,5,2023-02-09,Not worth it,1
47742,3761,6,2024-08-04,Great product,4
47743,7368,3,2025-08-13,Happy with this product,5
47744,9593,1,2024-12-08,Bad experience,1
47745,10818,2,2025-07-03,Not worth it,2
47746,16212,2,2023-04-21,Very disappointing,2
47747,15776,9,2023-07-23,Easy to use,5
47748,21236,8,2025-04-29,Not satisfied,2
47749,18620,6,2025-09-06,Very satisfied,4
47750,13157,6,2025-09-18,Works as expected,3
47751,3109,6,2025-04-23,Works perfectly,4
47752,15342,8,2023-11-20,Decent product,3
47753,18074,9,2025-03-04,Would not recommend,2
47754,9906,5,2024-01-25,Highly recommend,5
47755,24859,7,2024-01-08,Customer service was poor,2
47756,17609,5,2023-11-20,Very disappointing,2
47757,20644,9,2025-10-05,Very reliable,5
47758,21035,2,2025-03-07,Works perfectly,4
47759,20688,4,2023-08-10,Easy to use,5
47760,309,3,2024-03-01,Very convenient,4
47761,6121,4,2025-02-07,Works perfectly,5
47762,4350,4,2024-12-26,Excellent service,5
47763,21324,1,2024-12-07,Works perfectly,4
47764,8875,9,2024-02-05,Not worth it,1
47765,6407,4,2023-02-12,Bad experience,2
47766,1480,6,2023-04-27,Good interest rate,4
47767,14439,9,2025-03-01,Decent product,3
47768,9753,7,2025-08-29,Fair product,3
47769,1577,5,2024-04-20,Great product,4
47770,8073,5,2024-01-23,Happy with this product,5
47771,16665,3,2024-12-08,Average experience,3
47772,19892,8,2024-10-14,Very convenient,5
47773,9606,1,2024-03-01,Bad experience,2
47774,17879,3,2024-10-29,Works perfectly,4
47775,1672,3,2025-10-18,Customer service was poor,2
47776,13476,8,2025-09-30,Works perfectly,5
47777,273,3,2024-05-16,Works perfectly,5
47778,23733,9,2025-07-21,Not worth it,2
47779,8877,7,2023-04-21,Customer service was poor,1
47780,4247,3,2024-12-10,Decent product,3
47781,22850,3,2024-04-30,Happy with this product,4
47782,15737,8,2025-07-25,Good interest rate,5
47783,223,4,2024-03-02,Very satisfied,5
47784,6739,5,2025-01-04,Works perfectly,5
47785,18490,3,2023-07-03,Not satisfied,2
47786,13164,8,2023-12-01,Would not recommend,1
47787,6955,5,2025-11-07,Decent product,3
47788,8391,8,2025-06-08,Very reliable,5
47789,6835,1,2024-09-14,Works perfectly,5
47790,16250,8,2024-10-26,Very convenient,5
47791,21459,3,2025-07-05,No major issues,3
47792,22250,5,2024-01-27,Highly recommend,4
47793,1787,6,2025-10-27,Works perfectly,4
47794,15864,7,2025-09-29,Too many fees,2
47795,23148,1,2024-04-23,No major issues,3
47796,7686,4,2024-05-15,Happy with this product,5
47797,14433,2,2024-08-29,Not worth it,2
47798,14224,3,2025-04-06,Easy to use,4
47799,22374,7,2023-03-17,Works as expected,3
47800,5650,7,2023-08-14,Not worth it,2
47801,15228,3,2025-11-05,Fair product,3
47802,12761,2,2024-08-05,Great product,4
47803,666,3,2024-03-23,Decent product,3
47804,20564,9,2024-03-06,Not worth it,2
47805,2761,8,2025-05-10,Works as expected,3
47806,13239,8,2025-06-15,Not worth it,2
47807,8975,1,2025-03-16,Good interest rate,5
47808,6399,3,2023-11-28,Works perfectly,4
47809,880,8,2023-06-02,Nothing special,3
47810,11341,8,2023-04-16,Highly recommend,4
47811,24900,7,2024-07-19,Not bad,3
47812,1455,1,2025-09-10,Decent product,3
47813,13152,5,2025-03-05,Good interest rate,4
47814,9318,2,2024-01-03,Interest rate too high,2
47815,10500,2,2023-01-17,Too many fees,2
47816,11584,8,2023-03-14,Happy with this product,4
47817,2888,4,2025-02-05,Happy with this product,4
47818,6246,7,2024-01-29,Highly recommend,4
47819,14395,8,2025-11-03,Happy with this product,4
47820,13302,1,2024-08-16,Works as expected,3
47821,19136,1,2023-04-20,Happy with this product,4
47822,10015,8,2025-10-23,Would not recommend,2
47823,6328,9,2025-07-26,Service was fine,3
47824,9319,4,2025-03-25,Nothing special,3
47825,21225,8,2025-11-11,Works perfectly,4
47826,14230,8,2024-04-05,Would not recommend,2
47827,1789,4,2025-02-04,Not satisfied,2
47828,6499,7,2024-11-09,Very convenient,4
47829,24728,6,2025-08-14,Very reliable,4
47830,15580,7,2023-07-02,Very convenient,5
47831,20707,1,2025-12-03,Works perfectly,5
47832,15801,8,2024-09-03,Very disappointing,1
47833,19600,9,2024-03-14,Excellent service,4
47834,8413,7,2023-04-17,Works as expected,3
47835,21899,5,2023-01-13,Very reliable,5
47836,24137,3,2024-08-30,Good interest rate,5
47837,22617,1,2025-06-01,Good interest rate,4
47838,23173,1,2023-06-13,Great product,4
47839,18835,3,2024-08-14,Highly recommend,4
47840,2433,5,2025-02-12,Acceptable overall,3
47841,900,5,2024-09-03,Not worth it,1
47842,5146,7,2024-06-03,Not worth it,2
47843,11594,8,2023-01-06,Bad experience,2
47844,1773,3,2025-09-18,Difficult to use,2
47845,16209,5,2024-06-20,Highly recommend,4
47846,218,1,2024-01-24,Very disappointing,2
47847,2050,8,2025-03-26,Decent product,3
47848,8312,2,2024-01-21,Nothing special,3
47849,40,9,2024-05-17,Interest rate too high,1
47850,19772,9,2025-10-29,Very disappointing,2
47851,3490,4,2024-03-19,Average experience,3
47852,23402,8,2024-12-29,Service was fine,3
47853,24185,2,2024-03-23,Good interest rate,4
47854,23180,2,2023-05-10,Not bad,3
47855,14414,2,2024-06-24,Very convenient,4
47856,11480,5,2023-05-08,Easy to use,4
47857,17731,1,2025-04-11,Fair product,3
47858,17860,2,2025-11-12,Service was fine,3
47859,12974,9,2023-07-26,Would not recommend,2
47860,1176,7,2024-02-24,Very satisfied,4
47861,20288,7,2023-11-01,Happy with this product,4
47862,13921,3,2025-02-11,Works perfectly,4
47863,784,3,2024-07-14,Very convenient,5
47864,22595,6,2023-06-25,Great product,4
47865,9507,6,2025-10-22,Difficult to use,2
47866,18796,2,2023-05-23,Not bad,3
47867,7418,9,2024-07-04,It is okay,3
47868,6564,8,2025-09-04,Nothing special,3
47869,24580,2,2025-01-23,Easy to use,4
47870,20728,2,2024-11-27,Very reliable,5
47871,23109,4,2023-04-12,Very reliable,4
47872,19820,5,2024-09-20,Not satisfied,2
47873,16744,7,2024-10-08,Interest rate too high,1
47874,20036,2,2023-10-08,No major issues,3
47875,21472,3,2025-11-06,Not satisfied,2
47876,12978,7,2025-01-18,Decent product,3
47877,21661,3,2023-08-20,Highly recommend,5
47878,9373,1,2023-04-20,Easy to use,4
47879,911,3,2023-03-31,Great product,5
47880,17028,6,2024-10-06,Difficult to use,2
47881,11953,3,2025-12-18,Very satisfied,5
47882,4928,6,2024-03-03,Happy with this product,5
47883,23640,4,2024-09-26,Good interest rate,5
47884,3102,2,2023-04-28,It is okay,3
47885,10464,6,2024-09-08,Very convenient,4
47886,6300,8,2024-08-10,Customer service was poor,1
47887,4489,9,2023-09-18,Service was fine,3
47888,7621,7,2023-02-08,Very frustrating,2
47889,18773,1,2025-06-10,Not worth it,1
47890,21275,2,2024-02-27,Bad experience,1
47891,1060,9,2023-04-09,Good interest rate,5
47892,693,6,2025-02-15,Excellent service,4
47893,22040,8,2024-01-13,Highly recommend,4
47894,8903,3,2024-01-04,Works perfectly,4
47895,20364,5,2025-08-10,Works perfectly,4
47896,1683,9,2024-02-03,Easy to use,4
47897,3103,7,2025-02-14,Bad experience,2
47898,5635,6,2025-01-01,Average experience,3
47899,5409,2,2025-06-08,Too many fees,1
47900,19782,5,2023-05-25,Interest rate too high,2
47901,5229,6,2023-05-03,Not bad,3
47902,20025,5,2023-07-28,Bad experience,1
47903,22479,6,2024-03-13,Works perfectly,5
47904,7776,8,2024-11-14,Decent product,3
47905,17858,5,2025-08-14,No major issues,3
47906,15192,7,2023-02-27,Very satisfied,4
47907,17432,9,2023-12-11,Good interest rate,5
47908,6644,5,2023-05-18,Works perfectly,4
47909,6162,5,2025-04-20,It is okay,3
47910,22140,7,2023-09-25,Very disappointing,2
47911,1045,3,2024-12-03,Works perfectly,4
47912,22200,7,2023-12-12,Good interest rate,4
47913,23006,8,2025-11-13,Very satisfied,5
47914,13803,5,2025-05-05,Works as expected,3
47915,258,3,2024-03-15,Difficult to use,2
47916,11177,4,2025-01-21,Works perfectly,4
47917,18161,6,2025-05-29,Very disappointing,1
47918,17725,7,2023-05-07,Happy with this product,4
47919,22793,6,2025-09-15,Excellent service,4
47920,22892,7,2023-12-18,Excellent service,4
47921,4874,6,2025-08-06,No major issues,3
47922,23548,7,2023-09-13,Too many fees,1
47923,21944,8,2025-11-23,Very convenient,4
47924,12563,6,2023-05-15,Works perfectly,5
47925,6953,5,2023-05-03,Works as expected,3
47926,9490,5,2024-03-12,Interest rate too high,1
47927,20716,7,2024-06-18,Average experience,3
47928,15596,7,2025-07-18,Very satisfied,4
47929,11211,7,2024-06-01,Excellent service,5
47930,14279,6,2023-08-11,Excellent service,5
47931,6606,6,2023-10-10,Works perfectly,4
47932,2151,6,2024-08-04,Great product,4
47933,15888,9,2025-12-10,Excellent service,4
47934,16009,7,2024-03-16,Very convenient,5
47935,11458,6,2023-05-25,Very satisfied,4
47936,556,1,2024-02-01,Interest rate too high,1
47937,24042,4,2023-06-02,Works as expected,3
47938,16093,6,2023-12-30,Excellent service,4
47939,11218,7,2023-05-06,Very frustrating,1
47940,23608,2,2024-01-10,Fair product,3
47941,23281,2,2024-09-19,Would not recommend,1
47942,22588,3,2023-10-02,Very reliable,5
47943,18980,6,2025-09-08,It is okay,3
47944,8207,7,2025-06-11,Very convenient,4
47945,6273,7,2023-01-07,Very satisfied,5
47946,4583,1,2023-01-09,Very satisfied,5
47947,8725,2,2025-05-15,Works perfectly,4
47948,23222,8,2024-11-03,Very reliable,5
47949,4571,2,2025-11-28,Decent product,3
47950,1369,6,2023-02-05,Average experience,3
47951,15491,6,2025-07-11,Highly recommend,4
47952,5644,4,2023-08-13,Very convenient,4
47953,70,7,2024-12-29,Fair product,3
47954,22569,8,2024-12-12,Not worth it,2
47955,8384,5,2024-04-21,Works perfectly,4
47956,19026,5,2023-11-13,Great product,4
47957,17017,1,2025-04-02,Great product,4
47958,10834,7,2024-01-25,Customer service was poor,2
47959,20600,8,2025-04-07,Very satisfied,5
47960,16276,6,2024-10-10,Easy to use,5
47961,11416,2,2023-02-03,Very reliable,5
47962,21152,2,2023-03-14,Very reliable,5
47963,2099,5,2024-12-01,Works perfectly,4
47964,19836,1,2024-06-27,Highly recommend,5
47965,16088,9,2024-07-25,Not bad,3
47966,18628,7,2024-06-06,Very convenient,5
47967,22387,9,2023-05-17,Happy with this product,5
47968,1266,1,2023-07-16,Service was fine,3
47969,3314,5,2025-11-21,Decent product,3
47970,1833,9,2024-02-19,Works as expected,3
47971,4105,2,2024-09-30,Highly recommend,4
47972,21872,4,2024-01-16,It is okay,3
47973,1982,6,2024-04-29,Great product,4
47974,537,8,2025-06-26,Great product,4
47975,24383,4,2023-02-02,Nothing special,3
47976,13681,7,2025-08-05,Happy with this product,4
47977,17374,9,2024-07-10,Nothing special,3
47978,10363,9,2025-08-06,Too many fees,1
47979,11639,2,2025-04-21,Not bad,3
47980,12926,5,2024-04-12,Not bad,3
47981,10251,6,2024-03-12,Happy with this product,5
47982,4852,9,2023-06-20,Highly recommend,4
47983,6222,7,2023-09-26,Not satisfied,2
47984,7523,5,2025-05-30,Interest rate too high,2
47985,16661,7,2023-04-02,Great product,5
47986,19135,9,2024-10-06,Highly recommend,5
47987,12727,7,2023-01-14,Works perfectly,4
47988,2368,7,2023-04-19,Good interest rate,5
47989,22870,6,2024-05-10,Good interest rate,4
47990,13748,5,2023-06-07,Very frustrating,2
47991,10001,4,2024-05-09,Not bad,3
47992,23418,3,2024-08-23,Very frustrating,1
47993,7725,9,2025-08-01,Fair product,3
47994,7579,8,2025-08-26,Acceptable overall,3
47995,3522,8,2025-08-09,Interest rate too high,1
47996,4852,5,2025-08-09,Happy with this product,4
47997,13083,6,2024-05-27,Not worth it,1
47998,24657,8,2024-10-02,Great product,4
47999,23927,7,2024-10-19,Decent product,3
48000,11740,7,2024-03-03,Happy with this product,4
48001,18820,3,2025-07-19,Very convenient,4
48002,3623,5,2023-04-27,Highly recommend,4
48003,15341,8,2025-04-23,Fair product,3
48004,2977,3,2023-06-14,Very convenient,4
48005,24858,3,2023-08-16,Excellent service,4
48006,20375,4,2023-01-18,Interest rate too high,1
48007,12639,4,2025-08-12,Difficult to use,2
48008,2927,3,2025-06-24,Great product,4
48009,16762,6,2025-05-09,Good interest rate,5
48010,7588,8,2024-03-28,Easy to use,5
48011,16620,8,2024-02-15,Highly recommend,5
48012,8854,2,2024-11-01,Excellent service,5
48013,23216,1,2025-01-13,Highly recommend,5
48014,17587,2,2023-06-06,Not bad,3
48015,10858,8,2023-09-19,Very reliable,5
48016,15351,9,2024-05-07,Very convenient,4
48017,421,5,2023-04-15,Service was fine,3
48018,24494,5,2025-05-20,Highly recommend,4
48019,15354,9,2023-06-03,It is okay,3
48020,7129,2,2023-08-16,Acceptable overall,3
48021,24623,4,2023-06-30,It is okay,3
48022,16042,7,2023-10-05,Very frustrating,2
48023,9862,4,2024-07-30,Happy with this product,4
48024,16305,2,2024-04-01,Easy to use,4
48025,4376,9,2023-10-16,Very convenient,5
48026,24533,3,2025-02-02,Very satisfied,4
48027,967,6,2024-07-10,Great product,4
48028,4042,7,2023-07-28,Nothing special,3
48029,23931,4,2025-05-01,Interest rate too high,1
48030,1166,7,2024-10-18,Very satisfied,5
48031,5786,5,2024-10-09,Fair product,3
48032,7335,8,2023-10-06,Very convenient,4
48033,19367,8,2024-03-03,Very satisfied,5
48034,18943,2,2025-04-13,Highly recommend,4
48035,944,8,2025-11-19,Great product,5
48036,9750,8,2024-07-12,Difficult to use,2
48037,2588,8,2023-01-17,Excellent service,5
48038,19402,9,2025-06-16,Good interest rate,4
48039,21679,4,2023-03-09,Average experience,3
48040,18433,3,2023-07-01,Very satisfied,5
48041,22056,4,2024-02-16,Happy with this product,4
48042,20672,5,2024-06-25,Excellent service,4
48043,23380,9,2023-01-06,It is okay,3
48044,24329,3,2024-03-07,Very satisfied,4
48045,14348,2,2025-02-15,Highly recommend,4
48046,10951,4,2025-03-18,Great product,5
48047,23672,7,2025-12-25,It is okay,3
48048,10516,2,2025-11-19,No major issues,3
48049,6091,6,2025-10-20,Service was fine,3
48050,9548,4,2024-11-11,Service was fine,3
48051,22290,8,2024-10-29,Average experience,3
48052,23069,6,2025-09-19,Easy to use,5
48053,5776,5,2023-05-09,It is okay,3
48054,15355,9,2024-07-18,Average experience,3
48055,16919,8,2025-02-03,Highly recommend,5
48056,21394,3,2023-12-20,Fair product,3
48057,17599,1,2023-04-01,Excellent service,4
48058,17170,1,2025-04-07,Customer service was poor,2
48059,18721,3,2024-10-12,Bad experience,2
48060,16142,1,2025-07-22,Good interest rate,5
48061,15401,5,2025-03-05,Interest rate too high,1
48062,22856,5,2024-05-27,Fair product,3
48063,8054,8,2024-09-25,Very disappointing,1
48064,13090,1,2025-06-30,Would not recommend,1
48065,13683,8,2025-12-23,Good interest rate,4
48066,8018,5,2023-11-11,Works perfectly,5
48067,24576,6,2025-02-19,Very convenient,5
48068,2929,3,2024-06-10,Excellent service,4
48069,7787,5,2025-05-29,Customer service was poor,2
48070,506,3,2025-01-29,Not worth it,2
48071,6061,6,2024-04-17,Excellent service,4
48072,9776,4,2024-06-24,Very reliable,4
48073,17807,5,2023-04-04,Very satisfied,4
48074,18838,1,2024-08-04,Not bad,3
48075,23399,8,2025-12-09,Very reliable,4
48076,24409,6,2023-08-18,Average experience,3
48077,9680,3,2023-09-26,Good interest rate,4
48078,24036,5,2023-07-30,Easy to use,4
48079,16731,7,2023-10-15,Would not recommend,2
48080,3488,5,2023-09-22,Very reliable,4
48081,3189,3,2025-10-01,Very convenient,4
48082,7442,5,2024-08-21,Not bad,3
48083,2834,4,2023-06-10,Not worth it,2
48084,13950,3,2025-10-07,No major issues,3
48085,12069,1,2023-10-09,Not bad,3
48086,12161,3,2023-03-29,Average experience,3
48087,2254,6,2023-10-16,Bad experience,2
48088,17201,9,2023-07-28,Very convenient,4
48089,18183,8,2023-09-13,Not worth it,2
48090,1213,9,2025-01-20,Highly recommend,4
48091,13774,3,2024-05-12,Very satisfied,4
48092,2398,1,2023-07-05,Difficult to use,2
48093,16764,3,2024-11-28,Very satisfied,4
