customer_id,city_id,age,gender,marital_status,profession,religion,education_level,income,household_size
12619,54,62,Male,Single,Homemaker,Hindu,Bachelor,66851,3
12620,42,84,Female,Married,Retired,Hindu,High School,5314,1
12621,258,36,Female,Married,Business Owner,Christian,Bachelor,116255,4
12622,216,69,Male,Single,Retired,Christian,High School,13834,2
12623,231,88,Male,Single,Retired,Hindu,High School,30745,2
12624,97,64,Female,Married,Working,Christian,Bachelor,79581,3
12625,85,82,Female,Married,Retired,Christian,High School,24131,1
12626,82,81,Female,Married,Retired,Hindu,High School,35735,2
12627,6,23,Male,Single,Working,Hindu,Bachelor,57896,1
12628,251,51,Male,Married,Working,Hindu,High School,78038,3
12629,149,54,Female,Single,Homemaker,None,High School,57498,4
12630,273,28,Female,Single,Homemaker,Other,High School,56023,5
12631,272,64,Male,Married,Working,Other,High School,64915,4
12632,196,83,Female,Married,Retired,Muslim,High School,35272,2
12633,195,38,Female,Single,Working,Hindu,Master,57025,4
12634,58,64,Female,Married,Homemaker,Hindu,High School,68460,5
12635,98,53,Female,Single,Homemaker,Muslim,High School,81617,4
12636,20,20,Female,Widowed,Working,Christian,Master,54828,2
12637,74,64,Female,Married,Working,Christian,Bachelor,95668,5
12638,166,27,Female,Widowed,Working,Muslim,High School,23476,3
12639,276,47,Female,Single,Unemployed,Christian,Bachelor,0,2
12640,200,50,Male,Widowed,Unemployed,Hindu,High School,0,4
12641,122,84,Male,Married,Retired,Hindu,Bachelor,29580,3
12642,43,81,Female,Single,Retired,None,Master,15743,2
12643,185,38,Male,Single,Business Owner,Hindu,High School,164273,3
12644,245,49,Male,Married,Working,Hindu,Master,92478,6
12645,170,22,Female,Widowed,Working,Hindu,Master,78812,1
12646,101,46,Male,Married,Working,Christian,Bachelor,70119,4
12647,277,38,Female,Single,Working,Hindu,High School,73397,2
12648,215,69,Male,Single,Retired,Christian,High School,21375,1
12649,77,53,Male,Married,Working,Christian,High School,58525,5
12650,173,20,Female,Single,Student,Christian,Bachelor,9334,4
12651,225,56,Female,Single,Unemployed,Christian,Master,0,5
12652,41,42,Male,Single,Homemaker,Christian,High School,50057,6
12653,82,57,Female,Married,Working,Hindu,Bachelor,71803,3
12654,139,84,Female,Married,Retired,Other,High School,19145,2
12655,213,19,Female,Married,Student,Christian,Master,4257,5
12656,131,81,Female,Divorced,Retired,Christian,Bachelor,30888,2
12657,37,64,Male,Married,Working,Muslim,Bachelor,77816,4
12658,155,54,Male,Single,Working,Hindu,Bachelor,97514,5
12659,5,26,Male,Married,Working,Christian,Master,82707,5
12660,68,82,Female,Married,Retired,Hindu,High School,34257,2
12661,29,75,Male,Single,Retired,Hindu,High School,36388,2
12662,107,69,Male,Single,Retired,None,High School,14666,1
12663,242,26,Male,Divorced,Business Owner,Muslim,High School,76367,5
12664,247,46,Female,Divorced,Working,Hindu,High School,70879,5
12665,99,54,Male,Single,Working,Muslim,Bachelor,63418,3
12666,111,74,Female,Single,Retired,Muslim,Master,29324,1
12667,49,25,Male,Divorced,Working,Muslim,High School,38674,1
12668,185,36,Female,Widowed,Working,Christian,Bachelor,50373,3
12669,147,25,Female,Divorced,Student,Muslim,Bachelor,13884,4
12670,268,42,Male,Married,Unemployed,None,Master,0,4
12671,174,88,Male,Married,Retired,Hindu,High School,12613,1
12672,278,60,Female,Married,Business Owner,Muslim,Master,141308,4
12673,94,64,Female,Married,Working,Hindu,Bachelor,52879,3
12674,166,45,Male,Single,Working,Muslim,High School,83510,5
12675,6,27,Male,Divorced,Homemaker,None,High School,71542,5
12676,171,42,Female,Married,Unemployed,Hindu,High School,0,3
12677,219,25,Female,Single,Student,Other,Master,10451,4
12678,261,88,Female,Married,Retired,Muslim,High School,28829,2
12679,238,35,Female,Married,Working,Christian,Bachelor,47007,3
12680,137,75,Male,Married,Retired,Muslim,Bachelor,23935,1
12681,202,46,Female,Divorced,Working,Hindu,Master,90175,5
12682,3,32,Female,Married,Working,Muslim,Master,28525,5
12683,155,39,Female,Single,Business Owner,Christian,Bachelor,132221,2
12684,49,48,Female,Single,Business Owner,Muslim,High School,123385,3
12685,34,38,Male,Single,Working,Christian,Bachelor,34644,2
12686,26,49,Female,Single,Working,Christian,High School,48597,3
12687,171,67,Female,Divorced,Retired,Christian,High School,23269,2
12688,201,19,Female,Married,Student,Hindu,Bachelor,7023,4
12689,87,78,Male,Divorced,Retired,None,High School,13871,3
12690,159,18,Female,Single,Student,Other,Bachelor,16851,2
12691,203,24,Male,Married,Working,Muslim,Bachelor,59646,2
12692,158,67,Female,Married,Retired,Muslim,Master,32637,1
12693,53,66,Male,Single,Retired,Other,High School,27573,2
12694,165,58,Male,Single,Working,Christian,High School,66568,5
12695,114,22,Male,Single,Student,Muslim,Bachelor,7337,5
12696,272,73,Female,Single,Retired,Hindu,High School,15910,2
12697,238,77,Female,Divorced,Retired,Hindu,Bachelor,9630,2
12698,175,82,Male,Divorced,Retired,None,Bachelor,30424,2
12699,282,47,Male,Single,Working,Christian,High School,80998,3
12700,173,24,Male,Single,Working,Muslim,High School,57634,1
12701,259,38,Male,Single,Working,Christian,High School,51304,5
12702,30,19,Female,Married,Working,Other,Bachelor,53343,2
12703,7,57,Female,Single,Working,Muslim,Bachelor,51715,5
12704,172,52,Female,Divorced,Working,Christian,Bachelor,65764,4
12705,234,18,Female,Divorced,Student,Muslim,Bachelor,8595,3
12706,222,32,Female,Single,Working,Hindu,Master,60087,3
12707,23,45,Female,Single,Working,Christian,High School,63271,6
12708,28,40,Female,Single,Working,Christian,PhD,55362,6
12709,120,46,Male,Married,Unemployed,Christian,Bachelor,0,5
12710,198,86,Female,Married,Retired,Christian,Bachelor,1084,1
12711,235,36,Male,Single,Working,Christian,High School,61368,4
12712,65,89,Male,Divorced,Retired,Muslim,High School,15104,1
12713,14,86,Male,Single,Retired,Muslim,High School,14184,1
12714,63,23,Female,Single,Working,Christian,Master,68893,1
12715,109,51,Female,Single,Business Owner,Christian,High School,88450,3
12716,100,84,Male,Married,Retired,Christian,PhD,31301,2
12717,88,65,Female,Single,Retired,Christian,Master,29462,1
12718,58,46,Male,Single,Working,Hindu,Master,49179,4
12719,209,71,Female,Married,Retired,Christian,Bachelor,26570,2
12720,231,19,Female,Married,Student,Hindu,Master,12339,5
12721,235,73,Male,Single,Retired,Hindu,High School,22911,3
12722,142,49,Male,Married,Homemaker,Christian,Bachelor,71004,6
12723,149,66,Female,Married,Retired,Muslim,Master,15150,3
12724,91,56,Male,Married,Homemaker,Hindu,Bachelor,69602,2
12725,148,70,Female,Single,Retired,Muslim,Bachelor,20884,2
12726,276,29,Female,Divorced,Working,Muslim,Bachelor,69786,3
12727,185,84,Female,Single,Retired,Hindu,Bachelor,21360,1
12728,57,25,Male,Single,Student,Muslim,Bachelor,17139,2
12729,107,65,Female,Single,Retired,Hindu,High School,29962,1
12730,181,75,Male,Married,Retired,Christian,High School,58096,2
12731,282,35,Female,Single,Unemployed,Muslim,Bachelor,0,5
12732,49,43,Female,Single,Business Owner,Christian,Bachelor,94027,2
12733,101,64,Female,Married,Working,Christian,High School,39680,4
12734,82,60,Male,Married,Working,Christian,High School,65969,3
12735,161,48,Male,Single,Business Owner,Muslim,Master,79598,3
12736,262,88,Female,Married,Retired,Christian,Bachelor,33635,1
12737,5,36,Female,Widowed,Working,None,High School,78848,4
12738,151,72,Female,Single,Retired,Hindu,Master,26834,1
12739,214,60,Female,Married,Homemaker,Hindu,High School,43227,3
12740,26,36,Male,Married,Working,Muslim,Master,55574,3
12741,201,39,Female,Single,Working,Hindu,Bachelor,77687,3
12742,75,51,Female,Single,Working,None,High School,55579,4
12743,215,70,Female,Married,Retired,Muslim,High School,-12031,1
12744,178,58,Female,Married,Working,None,Bachelor,82758,2
12745,116,89,Female,Married,Retired,Christian,Bachelor,19492,2
12746,268,27,Female,Widowed,Business Owner,Muslim,Bachelor,134178,4
12747,261,71,Female,Widowed,Retired,Christian,Bachelor,26642,1
12748,13,81,Female,Married,Retired,Christian,Bachelor,20262,2
12749,223,71,Female,Single,Retired,Hindu,Bachelor,15727,2
12750,223,42,Female,Married,Working,Hindu,High School,68116,2
12751,280,52,Female,Divorced,Business Owner,Muslim,Master,187849,4
12752,212,32,Female,Single,Working,Christian,High School,81622,6
12753,104,53,Female,Single,Working,Christian,Bachelor,67452,3
12754,115,59,Male,Married,Working,Christian,Master,50957,4
12755,217,44,Male,Single,Working,Hindu,PhD,49992,3
12756,159,66,Female,Single,Retired,Christian,Bachelor,28135,1
12757,216,36,Female,Single,Business Owner,Christian,Master,145862,3
12758,153,58,Female,Single,Working,Muslim,High School,53102,3
12759,166,76,Male,Divorced,Retired,Hindu,High School,35912,2
12760,250,58,Female,Married,Working,Christian,High School,83486,2
12761,175,83,Male,Divorced,Retired,Muslim,Bachelor,24258,2
12762,227,49,Female,Single,Homemaker,Christian,Master,42737,5
12763,273,83,Male,Married,Retired,Muslim,Master,37410,2
12764,89,76,Female,Married,Retired,Hindu,High School,9223,2
12765,137,82,Male,Single,Retired,Christian,High School,39138,2
12766,79,44,Male,Married,Homemaker,Christian,Master,43285,2
12767,260,49,Female,Married,Working,Hindu,High School,39188,4
12768,35,68,Male,Single,Retired,Christian,High School,33275,3
12769,51,55,Female,Divorced,Homemaker,Muslim,Master,67410,5
12770,64,82,Female,Married,Retired,Hindu,Bachelor,16415,2
12771,125,44,Male,Married,Unemployed,Hindu,Bachelor,0,3
12772,238,80,Male,Married,Retired,Hindu,High School,17645,3
12773,39,44,Male,Single,Working,Muslim,High School,91730,3
12774,131,43,Male,Married,Homemaker,Hindu,PhD,41230,3
12775,53,52,Male,Single,Working,Christian,High School,71078,2
12776,218,26,Male,Single,Business Owner,Muslim,High School,136327,6
12777,74,53,Male,Married,Business Owner,Hindu,Master,149875,6
12778,253,66,Male,Single,Retired,Other,High School,29530,1
12779,171,68,Male,Married,Retired,Christian,Master,26228,3
12780,191,42,Male,Married,Working,Christian,Bachelor,41808,4
12781,37,50,Male,Married,Working,None,Bachelor,49580,5
12782,231,47,Female,Single,Working,None,Bachelor,41436,6
12783,194,64,Male,Married,Homemaker,Muslim,Bachelor,50886,2
12784,159,57,Female,Divorced,Homemaker,Christian,High School,56709,4
12785,95,88,Male,Single,Retired,Muslim,Master,12659,3
12786,123,65,Male,Single,Retired,Muslim,High School,15027,1
12787,97,42,Female,Single,Working,Hindu,Master,54190,2
12788,92,37,Female,Single,Homemaker,Hindu,Bachelor,42418,3
12789,137,32,Male,Widowed,Working,Hindu,Bachelor,72216,5
12790,280,60,Female,Widowed,Working,Muslim,PhD,67411,4
12791,3,64,Female,Single,Working,Hindu,High School,68272,4
12792,34,45,Female,Single,Homemaker,Muslim,Bachelor,67193,4
12793,69,34,Female,Single,Working,Muslim,Bachelor,85326,4
12794,235,70,Male,Single,Retired,Christian,High School,9821,2
12795,118,46,Female,Single,Unemployed,Other,Bachelor,0,6
12796,252,26,Male,Divorced,Homemaker,Muslim,High School,44571,3
12797,149,74,Male,Widowed,Retired,Muslim,Master,19757,1
12798,218,88,Male,Married,Retired,Hindu,High School,16353,1
12799,45,89,Male,Married,Retired,Christian,High School,17122,1
12800,195,43,Male,Divorced,Unemployed,Christian,High School,0,2
12801,115,41,Male,Single,Working,Muslim,Master,59361,2
12802,161,41,Male,Married,Business Owner,Christian,High School,70493,4
12803,224,26,Male,Widowed,Unemployed,Hindu,Bachelor,0,3
12804,59,24,Female,Married,Student,Muslim,Bachelor,19696,2
12805,130,80,Male,Single,Retired,Christian,Bachelor,30238,3
12806,142,32,Female,Married,Working,Christian,Master,48826,4
12807,11,67,Female,Married,Retired,Christian,High School,45580,1
12808,37,51,Female,Married,Unemployed,Christian,Master,0,3
12809,249,59,Male,Single,Working,Muslim,High School,64922,3
12810,116,55,Female,Single,Unemployed,Hindu,Bachelor,0,4
12811,174,39,Male,Single,Working,Muslim,Bachelor,32508,5
12812,159,64,Female,Single,Working,Christian,Bachelor,44821,4
12813,38,31,Male,Single,Working,Christian,High School,48728,4
12814,194,74,Female,Divorced,Retired,Hindu,Bachelor,41234,3
12815,247,71,Male,Married,Retired,Muslim,Bachelor,28021,2
12816,111,62,Female,Married,Homemaker,Hindu,Bachelor,16443,6
12817,115,24,Female,Divorced,Student,Hindu,Bachelor,12694,4
12818,263,79,Female,Single,Retired,Muslim,Bachelor,21248,1
12819,54,18,Female,Single,Student,Other,Bachelor,11764,2
12820,273,79,Female,Widowed,Retired,Christian,Master,38255,2
12821,19,82,Male,Married,Retired,Christian,Master,14145,2
12822,278,38,Male,Married,Working,Christian,High School,50707,2
12823,156,50,Male,Married,Unemployed,Muslim,High School,0,4
12824,124,43,Male,Single,Homemaker,Christian,Bachelor,94581,6
12825,265,20,Male,Married,Working,Hindu,Master,39554,1
12826,7,39,Male,Single,Working,Muslim,Bachelor,61880,5
12827,59,69,Male,Married,Retired,Hindu,Master,17132,2
12828,18,35,Male,Single,Working,Hindu,High School,50315,4
12829,109,81,Male,Married,Retired,Christian,Bachelor,46698,3
12830,2,29,Female,Single,Business Owner,Muslim,Master,68926,4
12831,36,25,Female,Married,Working,Christian,Master,60322,2
12832,2,81,Male,Divorced,Retired,Muslim,PhD,36707,2
12833,223,62,Female,Widowed,Working,Muslim,High School,62464,3
12834,73,65,Female,Married,Retired,Christian,High School,15156,2
12835,51,40,Female,Single,Working,Muslim,Bachelor,52133,5
12836,206,41,Male,Married,Working,None,High School,56393,3
12837,147,82,Male,Married,Retired,Muslim,Bachelor,29862,3
12838,82,81,Female,Divorced,Retired,Christian,High School,27544,2
12839,61,37,Male,Married,Homemaker,Christian,Master,51328,3
12840,229,86,Male,Single,Retired,Muslim,High School,38460,2
12841,82,26,Male,Married,Working,Hindu,High School,76583,5
12842,30,41,Female,Single,Unemployed,Hindu,Master,0,3
12843,15,35,Male,Single,Working,Hindu,High School,49636,3
12844,20,70,Male,Married,Retired,Muslim,High School,25576,2
12845,169,19,Male,Married,Student,Christian,Master,10699,3
12846,256,60,Female,Single,Working,Christian,High School,60959,4
12847,64,51,Female,Single,Working,Muslim,High School,40689,6
12848,265,43,Male,Single,Working,Muslim,High School,63196,2
12849,223,89,Male,Single,Retired,Christian,Master,28668,1
12850,32,26,Female,Married,Homemaker,Muslim,High School,72914,3
12851,26,37,Female,Married,Working,None,Master,16936,2
12852,213,56,Male,Married,Homemaker,Muslim,High School,48910,6
12853,90,37,Female,Married,Working,Christian,High School,41809,4
12854,151,72,Female,Married,Retired,Christian,High School,18200,3
12855,236,45,Male,Widowed,Working,Hindu,Bachelor,47162,3
12856,182,43,Female,Single,Business Owner,Muslim,High School,95740,3
12857,252,33,Female,Single,Working,Christian,High School,78007,3
12858,121,22,Female,Single,Student,Hindu,Bachelor,13041,2
12859,224,78,Male,Single,Retired,Other,Master,21472,3
12860,4,52,Male,Single,Unemployed,Christian,Bachelor,0,4
12861,143,29,Male,Single,Business Owner,Hindu,High School,109336,5
12862,129,67,Male,Married,Retired,Muslim,High School,14316,2
12863,99,74,Male,Married,Retired,Muslim,Bachelor,24872,3
12864,25,55,Male,Single,Working,Muslim,High School,70401,4
12865,54,75,Male,Single,Retired,Christian,High School,26755,2
12866,259,49,Male,Married,Unemployed,Christian,High School,0,3
12867,52,72,Male,Married,Retired,Muslim,High School,24163,2
12868,27,84,Female,Divorced,Retired,Christian,Master,32193,2
12869,200,31,Male,Married,Business Owner,Christian,Bachelor,129448,3
12870,30,59,Male,Single,Working,Hindu,Bachelor,51904,5
12871,237,32,Male,Married,Homemaker,Christian,Master,93312,4
12872,136,39,Male,Married,Homemaker,Muslim,High School,48983,5
12873,36,74,Female,Single,Retired,Other,High School,29076,2
12874,109,66,Male,Married,Retired,Hindu,Master,46605,3
12875,132,82,Male,Single,Retired,Muslim,High School,35834,2
12876,138,37,Female,Widowed,Working,Muslim,PhD,42429,2
12877,5,76,Female,Widowed,Retired,Hindu,High School,34260,3
12878,176,55,Female,Divorced,Unemployed,Muslim,High School,0,5
12879,224,19,Male,Married,Working,Hindu,Master,55737,3
12880,128,59,Male,Married,Homemaker,Christian,Bachelor,56897,3
12881,93,64,Male,Married,Working,Muslim,PhD,56142,6
12882,148,56,Female,Single,Working,Christian,Master,78294,3
12883,209,36,Female,Married,Working,Muslim,Bachelor,53340,2
12884,1,67,Male,Married,Retired,Hindu,Bachelor,41406,1
12885,156,25,Male,Married,Working,Hindu,Master,54499,2
12886,76,61,Female,Single,Working,Hindu,High School,73397,6
12887,244,42,Male,Married,Working,Hindu,Master,78518,3
12888,68,73,Female,Widowed,Retired,Christian,High School,23986,3
12889,279,31,Female,Married,Business Owner,Muslim,High School,125546,2
12890,115,55,Female,Single,Working,Muslim,High School,67293,4
12891,184,50,Female,Divorced,Working,Hindu,High School,56871,5
12892,280,30,Female,Married,Homemaker,Hindu,High School,75136,3
12893,118,47,Female,Single,Working,Muslim,High School,35396,5
12894,283,75,Male,Single,Retired,Hindu,High School,19096,3
12895,81,65,Female,Divorced,Retired,Muslim,High School,24272,2
12896,222,43,Male,Single,Homemaker,Hindu,Bachelor,44033,4
12897,85,20,Female,Single,Working,None,Bachelor,43597,1
12898,58,59,Male,Single,Unemployed,Hindu,High School,0,3
12899,215,78,Male,Married,Retired,Hindu,Bachelor,8168,2
12900,147,86,Male,Single,Retired,Christian,Bachelor,16680,2
12901,161,19,Male,Married,Student,Other,Bachelor,8142,4
12902,156,22,Male,Widowed,Working,Hindu,High School,51821,2
12903,140,56,Male,Married,Working,Christian,Master,60183,3
12904,65,26,Female,Married,Working,Muslim,Master,59365,3
12905,159,78,Female,Divorced,Retired,Muslim,Master,30804,2
12906,282,56,Female,Single,Working,Hindu,Master,70260,3
12907,150,66,Male,Single,Retired,Hindu,High School,26108,1
12908,197,43,Male,Divorced,Homemaker,Muslim,Bachelor,48999,4
12909,264,34,Female,Married,Business Owner,Christian,Master,147538,5
12910,141,68,Male,Married,Retired,Hindu,Bachelor,26019,2
12911,254,50,Male,Single,Unemployed,Hindu,High School,0,2
12912,120,81,Male,Married,Retired,Muslim,High School,26583,2
12913,178,30,Male,Married,Unemployed,Hindu,High School,0,5
12914,57,30,Female,Married,Working,Muslim,Master,40001,4
12915,263,34,Female,Single,Working,Hindu,Master,48826,3
12916,85,48,Female,Single,Working,Muslim,Bachelor,55568,5
12917,60,84,Male,Divorced,Retired,Hindu,High School,36860,2
12918,181,55,Male,Married,Business Owner,Hindu,High School,84635,4
12919,158,61,Male,Single,Unemployed,Hindu,High School,0,3
12920,140,67,Male,Single,Retired,Muslim,High School,13112,3
12921,176,21,Male,Married,Student,Hindu,Master,8345,5
12922,63,75,Female,Married,Retired,Muslim,Bachelor,46254,3
12923,231,79,Male,Married,Retired,Hindu,PhD,10396,1
12924,47,40,Female,Single,Working,Christian,Master,54499,3
12925,173,53,Male,Married,Working,Muslim,Master,59189,6
12926,96,89,Male,Divorced,Retired,Hindu,Bachelor,23488,2
12927,49,35,Male,Single,Working,Hindu,Bachelor,58227,5
12928,272,69,Female,Married,Retired,Muslim,PhD,33434,2
12929,67,88,Male,Single,Retired,Hindu,High School,28332,3
12930,226,31,Male,Single,Homemaker,Christian,Master,64917,4
12931,135,38,Male,Single,Business Owner,Muslim,High School,161803,2
12932,149,75,Male,Single,Retired,Hindu,Bachelor,34239,1
12933,130,36,Male,Divorced,Business Owner,Hindu,Bachelor,172944,2
12934,263,87,Female,Married,Retired,Christian,High School,21149,2
12935,187,86,Male,Married,Retired,Hindu,High School,10415,2
12936,152,65,Male,Widowed,Retired,Hindu,High School,16694,2
12937,198,60,Female,Married,Homemaker,Muslim,Bachelor,90749,2
12938,281,37,Male,Single,Unemployed,Hindu,High School,0,5
12939,190,88,Male,Married,Retired,Hindu,High School,18665,2
12940,85,81,Male,Divorced,Retired,Muslim,Master,24775,3
12941,109,26,Female,Married,Homemaker,Hindu,High School,50981,5
12942,126,40,Female,Widowed,Working,Hindu,Master,36088,5
12943,121,86,Male,Married,Retired,Christian,Master,35605,3
12944,205,49,Male,Married,Homemaker,Hindu,High School,59576,4
12945,16,56,Male,Married,Homemaker,Christian,High School,57859,4
12946,135,77,Male,Single,Retired,Hindu,Bachelor,16506,1
12947,133,77,Female,Single,Retired,Christian,Master,34753,2
12948,82,81,Female,Widowed,Retired,Muslim,Bachelor,27767,2
12949,275,25,Male,Single,Student,Hindu,Master,18907,4
12950,73,65,Female,Married,Retired,Christian,Bachelor,28310,1
12951,281,23,Female,Single,Student,None,Bachelor,17185,5
12952,102,56,Male,Married,Working,Christian,High School,70287,3
12953,265,85,Female,Married,Retired,Other,Master,22380,2
12954,103,77,Male,Single,Retired,Christian,High School,33269,1
12955,157,24,Female,Widowed,Working,Hindu,Bachelor,56376,1
12956,191,45,Female,Married,Working,Muslim,High School,54958,4
12957,89,19,Female,Divorced,Working,Muslim,Master,56038,1
12958,146,62,Female,Married,Unemployed,Muslim,Bachelor,0,6
12959,225,62,Male,Divorced,Working,Hindu,High School,43290,4
12960,151,89,Female,Single,Retired,Christian,High School,8844,2
12961,218,75,Male,Married,Retired,Other,High School,39158,2
12962,222,79,Male,Single,Retired,Muslim,High School,15279,3
12963,31,36,Male,Single,Working,Hindu,Bachelor,55971,4
12964,20,81,Female,Single,Retired,Hindu,Bachelor,15520,1
12965,191,69,Female,Single,Retired,Hindu,High School,9764,2
12966,72,28,Female,Married,Homemaker,Muslim,Master,49237,3
12967,274,18,Female,Single,Student,Muslim,Bachelor,14439,3
12968,92,46,Female,Single,Working,Christian,High School,56248,4
12969,83,66,Female,Single,Retired,Muslim,High School,601,2
12970,121,50,Male,Divorced,Homemaker,Christian,Master,53246,3
12971,108,34,Male,Single,Business Owner,Muslim,High School,133511,5
12972,207,19,Male,Married,Student,Hindu,Bachelor,12753,3
12973,185,28,Female,Married,Unemployed,Muslim,Bachelor,0,4
12974,246,60,Male,Single,Business Owner,Christian,Bachelor,133865,6
12975,59,21,Female,Single,Student,Muslim,Bachelor,11959,6
12976,66,80,Female,Married,Retired,Hindu,High School,9125,1
12977,182,74,Male,Married,Retired,Muslim,PhD,8302,2
12978,249,64,Male,Divorced,Working,Christian,High School,55481,4
12979,184,18,Male,Married,Student,Christian,Bachelor,14919,3
12980,247,55,Female,Single,Homemaker,Muslim,PhD,60967,3
12981,260,35,Female,Single,Working,Hindu,Bachelor,40774,3
12982,38,26,Female,Single,Business Owner,Hindu,Master,66603,5
12983,217,30,Male,Married,Working,Muslim,High School,70025,3
12984,199,60,Female,Married,Working,Hindu,Master,75502,2
12985,158,57,Male,Married,Working,Christian,Master,45204,5
12986,264,37,Female,Single,Unemployed,Muslim,High School,0,5
12987,238,69,Male,Married,Retired,Hindu,Master,30919,1
12988,52,69,Female,Divorced,Retired,Hindu,Bachelor,6533,3
12989,17,48,Female,Single,Working,Muslim,High School,62756,3
12990,4,83,Female,Widowed,Retired,None,High School,29322,3
12991,165,67,Male,Divorced,Retired,Hindu,High School,20217,2
12992,36,47,Female,Married,Working,Christian,High School,52839,3
12993,18,55,Male,Single,Working,Muslim,Bachelor,62469,2
12994,19,69,Male,Married,Retired,Christian,PhD,8458,2
12995,159,35,Male,Single,Business Owner,Christian,Master,78593,2
12996,115,28,Female,Widowed,Working,Muslim,High School,73039,4
12997,110,77,Female,Divorced,Retired,Hindu,High School,38745,1
12998,86,40,Male,Married,Working,Muslim,High School,69659,4
12999,12,22,Female,Divorced,Student,Christian,Bachelor,19038,5
13000,12,81,Male,Single,Retired,Muslim,Bachelor,42987,3
13001,184,24,Male,Single,Student,Christian,Bachelor,15344,5
13002,88,45,Male,Married,Working,Muslim,Bachelor,70226,3
13003,98,31,Male,Married,Homemaker,Other,Master,44292,4
13004,51,38,Female,Single,Working,Other,Bachelor,70564,6
13005,72,38,Male,Divorced,Working,Hindu,High School,46515,4
13006,243,24,Female,Widowed,Student,Hindu,Master,19347,5
13007,109,33,Male,Married,Working,Muslim,High School,45265,2
13008,148,45,Male,Married,Working,Hindu,Bachelor,82063,2
13009,126,32,Female,Single,Homemaker,Hindu,Bachelor,90212,4
13010,232,33,Female,Divorced,Homemaker,Christian,High School,59176,4
13011,178,36,Female,Single,Working,Hindu,Bachelor,59874,2
13012,253,89,Female,Single,Retired,Christian,High School,729,2
13013,94,52,Male,Widowed,Working,Hindu,Bachelor,67674,4
13014,94,30,Male,Single,Homemaker,Other,PhD,35361,4
13015,91,28,Female,Married,Working,Other,High School,51221,3
13016,267,41,Male,Single,Working,Christian,PhD,45417,6
13017,95,51,Female,Single,Unemployed,Christian,Master,0,3
13018,42,35,Male,Married,Homemaker,Muslim,High School,57052,4
13019,45,28,Female,Single,Business Owner,Muslim,Master,125374,4
13020,190,48,Female,Single,Unemployed,Muslim,Bachelor,0,2
13021,156,59,Male,Divorced,Business Owner,Muslim,Master,115624,6
13022,175,82,Male,Single,Retired,Christian,Bachelor,13950,2
13023,277,63,Female,Married,Working,Muslim,PhD,27227,4
13024,17,63,Male,Married,Unemployed,Christian,High School,0,5
13025,242,60,Male,Married,Working,Hindu,High School,59827,6
13026,243,54,Male,Married,Homemaker,Muslim,High School,15796,4
13027,259,49,Male,Married,Business Owner,Muslim,High School,121372,5
13028,1,79,Male,Single,Retired,Muslim,High School,20352,2
13029,100,78,Female,Single,Retired,Hindu,Bachelor,22679,2
13030,130,72,Male,Single,Retired,Hindu,Bachelor,15916,1
13031,282,42,Male,Married,Business Owner,Muslim,Master,65099,3
13032,212,63,Female,Married,Unemployed,Hindu,High School,0,4
13033,78,56,Male,Single,Business Owner,Hindu,High School,99554,4
13034,282,49,Male,Divorced,Homemaker,Hindu,Master,69410,4
13035,120,28,Male,Single,Business Owner,Christian,Bachelor,118240,5
13036,284,38,Male,Single,Homemaker,Christian,High School,52941,3
13037,33,33,Female,Married,Working,Christian,Master,84201,4
13038,4,57,Male,Single,Working,Christian,Master,59449,3
13039,60,31,Female,Married,Working,Hindu,Master,80999,5
13040,22,60,Female,Single,Working,Muslim,High School,48128,4
13041,46,20,Male,Married,Student,Muslim,Bachelor,3981,4
13042,63,65,Male,Married,Retired,Muslim,Master,31077,1
13043,56,21,Male,Single,Working,Christian,Master,55276,3
13044,144,50,Female,Married,Homemaker,Christian,Bachelor,68521,3
13045,31,64,Male,Single,Business Owner,Hindu,Master,89694,3
13046,13,41,Male,Widowed,Working,Muslim,High School,52199,6
13047,16,43,Male,Single,Working,Muslim,High School,52844,4
13048,26,33,Female,Single,Working,Hindu,Bachelor,64037,2
13049,112,23,Female,Married,Student,Muslim,Master,4560,4
13050,25,80,Female,Married,Retired,Christian,High School,25721,3
13051,210,57,Female,Married,Unemployed,Hindu,Bachelor,0,5
13052,228,81,Male,Single,Retired,Muslim,Bachelor,34775,1
13053,1,52,Male,Married,Business Owner,Muslim,Bachelor,142896,5
13054,149,25,Female,Single,Student,Muslim,Bachelor,17777,5
13055,133,27,Male,Divorced,Homemaker,Christian,Bachelor,51182,5
13056,9,84,Female,Divorced,Retired,Hindu,PhD,14573,1
13057,250,78,Male,Single,Retired,None,High School,33358,1
13058,193,33,Male,Single,Business Owner,Christian,Master,114483,4
13059,206,69,Female,Married,Retired,Christian,Bachelor,24354,1
13060,235,51,Male,Single,Unemployed,Muslim,High School,0,3
13061,189,46,Male,Married,Homemaker,Muslim,Bachelor,67314,4
13062,210,89,Female,Single,Retired,Hindu,Master,33413,2
13063,164,46,Male,Married,Unemployed,Hindu,High School,0,5
13064,69,18,Female,Married,Working,Muslim,Bachelor,67904,1
13065,239,46,Female,Single,Homemaker,Hindu,High School,75840,3
13066,59,80,Male,Single,Retired,None,Bachelor,22773,2
13067,160,60,Male,Widowed,Working,Muslim,High School,58152,5
13068,234,66,Female,Single,Retired,Hindu,Master,21543,3
13069,79,69,Male,Married,Retired,Christian,Bachelor,18658,1
