journey_id,customer_id,product_id,visit_date,stage,action,duration_seconds
28622,20413,9,2023-03-03,Home Page,View,12
28623,2451,4,2023-09-24,Home Page,View,117
28624,2451,4,2023-09-24,Product Page,Click,169
28625,2451,4,2023-09-24,Application Form,Sign Up,276
28626,13523,7,2024-07-04,Home Page,View,31
28627,13523,7,2024-07-04,Product Page,Click,71
28628,13523,7,2024-07-04,Application Form,Sign Up,254
28629,1535,9,2024-01-28,Home Page,View,38
28630,1535,9,2024-01-28,Product Page,Click,158
28631,1535,9,2024-01-28,Application Form,Drop Off,30
28632,15789,6,2023-04-02,Home Page,View,85
28633,11752,1,2023-10-15,Home Page,View,118
28634,11880,4,2023-04-15,Home Page,View,24
28635,11880,4,2023-04-15,Product Page,Click,17
28636,11880,4,2023-04-15,Checkout,Purchase,116
28637,12938,7,2024-02-11,Home Page,View,117
28638,12938,7,2024-02-11,Product Page,Click,146
28639,12938,7,2024-02-11,Application Form,Drop Off,7
28640,3069,5,2023-12-28,Home Page,View,32
28641,3615,2,2024-08-03,Home Page,View,116
28642,16571,5,2025-08-17,Home Page,View,20
28643,16571,5,2025-08-17,Product Page,Click,135
28644,16571,5,2025-08-17,Application Form,Drop Off,96
28645,9366,5,2023-12-04,Home Page,View,30
28646,9366,5,2023-12-04,Product Page,Click,51
28647,9366,5,2023-12-04,Checkout,Purchase,157
28648,2134,2,2024-10-08,Home Page,View,85
28649,2134,2,2024-10-08,Product Page,Click,68
28650,2134,2,2024-10-08,Checkout,Purchase,498
28651,4566,9,2024-07-28,Home Page,View,24
28652,4566,9,2024-07-28,Product Page,Click,139
28653,4566,9,2024-07-28,Application Form,Sign Up,179
28654,15652,9,2023-10-06,Home Page,View,23
28655,15652,9,2023-10-06,Product Page,Click,17
28656,15652,9,2023-10-06,Application Form,Sign Up,249
28657,22807,6,2025-03-12,Home Page,View,60
28658,22807,6,2025-03-12,Product Page,Click,53
28659,22807,6,2025-03-12,Application Form,Drop Off,57
28660,20001,3,2025-10-14,Home Page,View,78
28661,20001,3,2025-10-14,Product Page,Click,144
28662,20001,3,2025-10-14,Checkout,Purchase,306
28663,1702,7,2025-08-05,Home Page,View,62
28664,1702,7,2025-08-05,Product Page,Click,101
28665,1702,7,2025-08-05,Checkout,Purchase,461
28666,12076,4,2024-09-22,Home Page,View,25
28667,21400,6,2025-08-29,Home Page,View,10
28668,21400,6,2025-08-29,Product Page,Click,25
28669,21400,6,2025-08-29,Checkout,Purchase,65
28670,1907,8,2024-05-24,Home Page,View,112
28671,1907,8,2024-05-24,Product Page,Click,143
28672,1907,8,2024-05-24,Application Form,Sign Up,181
28673,17487,9,2025-04-24,Home Page,View,72
28674,12652,4,2023-09-10,Home Page,View,53
28675,12652,4,2023-09-10,Product Page,Click,84
28676,12652,4,2023-09-10,Application Form,Drop Off,99
28677,4821,8,2024-11-17,Home Page,View,15
28678,2689,9,2025-05-28,Home Page,View,46
28679,12276,1,2024-04-07,Home Page,View,63
28680,12276,1,2024-04-07,Product Page,Click,27
28681,12276,1,2024-04-07,Application Form,Sign Up,161
28682,17603,7,2025-09-02,Home Page,View,26
28683,17603,7,2025-09-02,Product Page,Click,131
28684,17603,7,2025-09-02,Checkout,Purchase,453
28685,11579,7,2023-04-28,Home Page,View,101
28686,11579,7,2023-04-28,Product Page,Click,169
28687,11579,7,2023-04-28,Checkout,Purchase,345
28688,4788,1,2023-08-04,Home Page,View,42
28689,20787,2,2024-10-17,Home Page,View,45
28690,20787,2,2024-10-17,Product Page,Click,152
28691,20787,2,2024-10-17,Checkout,Purchase,357
28692,11606,6,2025-05-14,Home Page,View,65
28693,11606,6,2025-05-14,Product Page,Click,89
28694,11606,6,2025-05-14,Application Form,Drop Off,65
28695,541,1,2023-06-12,Home Page,View,49
28696,541,1,2023-06-12,Product Page,Click,146
28697,541,1,2023-06-12,Application Form,Drop Off,69
28698,5728,7,2024-08-31,Home Page,View,97
28699,5610,1,2023-04-13,Home Page,View,72
28700,5610,1,2023-04-13,Product Page,Click,126
28701,5610,1,2023-04-13,Application Form,Drop Off,69
28702,2734,7,2023-10-12,Home Page,View,17
28703,9660,7,2023-11-23,Home Page,View,40
28704,9660,7,2023-11-23,Product Page,Click,120
28705,9660,7,2023-11-23,Checkout,Purchase,467
28706,21648,1,2024-12-21,Home Page,View,119
28707,19408,4,2025-08-21,Home Page,View,71
28708,19408,4,2025-08-21,Product Page,Click,151
28709,19408,4,2025-08-21,Application Form,Sign Up,258
28710,15950,5,2024-02-15,Home Page,View,102
28711,2680,6,2023-04-23,Home Page,View,88
28712,2680,6,2023-04-23,Product Page,Click,106
28713,2680,6,2023-04-23,Checkout,Purchase,306
28714,18159,8,2024-01-23,Home Page,View,88
28715,2364,8,2025-04-15,Home Page,View,78
28716,2364,8,2025-04-15,Product Page,Click,164
28717,2364,8,2025-04-15,Application Form,Sign Up,260
28718,3266,8,2024-09-13,Home Page,View,51
28719,3266,8,2024-09-13,Product Page,Click,32
28720,3266,8,2024-09-13,Application Form,Sign Up,44
28721,958,7,2025-10-10,Home Page,View,18
28722,958,7,2025-10-10,Product Page,Click,109
28723,958,7,2025-10-10,Application Form,Drop Off,48
28724,5425,1,2024-05-05,Home Page,View,54
28725,21712,3,2025-09-19,Home Page,View,60
28726,13328,7,2023-02-05,Home Page,View,96
28727,17087,4,2024-12-01,Home Page,View,67
28728,6011,9,2023-07-16,Home Page,View,109
28729,6011,9,2023-07-16,Product Page,Click,72
28730,6011,9,2023-07-16,Checkout,Purchase,572
28731,838,7,2025-11-05,Home Page,View,66
28732,838,7,2025-11-05,Product Page,Click,81
28733,838,7,2025-11-05,Application Form,Sign Up,80
28734,9746,7,2023-04-14,Home Page,View,33
28735,9746,7,2023-04-14,Product Page,Click,126
28736,9746,7,2023-04-14,Application Form,Sign Up,113
28737,3867,1,2023-05-03,Home Page,View,119
28738,3867,1,2023-05-03,Product Page,Click,15
28739,3867,1,2023-05-03,Checkout,Purchase,135
28740,20115,7,2024-03-23,Home Page,View,90
28741,20115,7,2024-03-23,Product Page,Click,79
28742,20115,7,2024-03-23,Application Form,Drop Off,45
28743,3138,9,2024-11-14,Home Page,View,62
28744,3138,9,2024-11-14,Product Page,Click,161
28745,3138,9,2024-11-14,Checkout,Purchase,188
28746,10233,1,2024-05-02,Home Page,View,43
28747,10233,1,2024-05-02,Product Page,Click,152
28748,10233,1,2024-05-02,Application Form,Drop Off,63
28749,23929,9,2025-02-06,Home Page,View,83
28750,23929,9,2025-02-06,Product Page,Click,148
28751,23929,9,2025-02-06,Application Form,Drop Off,68
28752,12095,3,2025-05-04,Home Page,View,70
28753,12095,3,2025-05-04,Product Page,Click,33
28754,12095,3,2025-05-04,Checkout,Purchase,523
28755,10302,7,2025-12-25,Home Page,View,76
28756,10302,7,2025-12-25,Product Page,Click,170
28757,10302,7,2025-12-25,Application Form,Drop Off,11
28758,8084,4,2024-09-29,Home Page,View,13
28759,8084,4,2024-09-29,Product Page,Click,113
28760,8084,4,2024-09-29,Checkout,Purchase,461
28761,18201,4,2023-06-25,Home Page,View,23
28762,20306,3,2023-10-21,Home Page,View,92
28763,20306,3,2023-10-21,Product Page,Click,119
28764,20306,3,2023-10-21,Application Form,Drop Off,64
28765,3203,3,2024-12-03,Home Page,View,32
28766,3203,3,2024-12-03,Product Page,Click,42
28767,3203,3,2024-12-03,Application Form,Drop Off,36
28768,1815,8,2024-01-11,Home Page,View,92
28769,20898,1,2025-03-06,Home Page,View,47
28770,20898,1,2025-03-06,Product Page,Click,107
28771,20898,1,2025-03-06,Application Form,Drop Off,56
28772,8195,2,2024-09-07,Home Page,View,97
28773,8195,2,2024-09-07,Product Page,Click,107
28774,8195,2,2024-09-07,Checkout,Purchase,449
28775,24198,8,2023-06-28,Home Page,View,14
28776,24198,8,2023-06-28,Product Page,Click,85
28777,24198,8,2023-06-28,Application Form,Drop Off,44
28778,8801,5,2024-09-27,Home Page,View,112
28779,8801,5,2024-09-27,Product Page,Click,31
28780,8801,5,2024-09-27,Application Form,Sign Up,32
28781,8250,2,2025-05-22,Home Page,View,44
28782,8250,2,2025-05-22,Product Page,Click,102
28783,8250,2,2025-05-22,Checkout,Purchase,302
28784,23737,1,2023-03-07,Home Page,View,73
28785,5681,6,2024-11-14,Home Page,View,57
28786,5681,6,2024-11-14,Product Page,Click,61
28787,5681,6,2024-11-14,Application Form,Sign Up,248
28788,17401,4,2024-08-12,Home Page,View,31
28789,17401,4,2024-08-12,Product Page,Click,135
28790,17401,4,2024-08-12,Checkout,Purchase,101
28791,1275,8,2025-12-15,Home Page,View,85
28792,2541,5,2024-02-08,Home Page,View,35
28793,12255,8,2023-12-07,Home Page,View,114
28794,12255,8,2023-12-07,Product Page,Click,16
28795,12255,8,2023-12-07,Checkout,Purchase,518
28796,8443,5,2023-03-15,Home Page,View,25
28797,18025,7,2025-02-25,Home Page,View,41
28798,18025,7,2025-02-25,Product Page,Click,52
28799,18025,7,2025-02-25,Checkout,Purchase,165
28800,1805,8,2025-12-27,Home Page,View,12
28801,5271,8,2023-05-01,Home Page,View,94
28802,5271,8,2023-05-01,Product Page,Click,154
28803,5271,8,2023-05-01,Application Form,Drop Off,64
28804,20282,3,2025-08-12,Home Page,View,76
28805,20282,3,2025-08-12,Product Page,Click,74
28806,20282,3,2025-08-12,Application Form,Drop Off,48
28807,5004,8,2024-11-19,Home Page,View,63
28808,5004,8,2024-11-19,Product Page,Click,138
28809,5004,8,2024-11-19,Application Form,Sign Up,217
28810,3096,9,2023-01-06,Home Page,View,53
28811,13863,2,2024-05-08,Home Page,View,74
28812,19649,4,2025-10-09,Home Page,View,102
28813,24269,2,2024-11-28,Home Page,View,10
28814,24269,2,2024-11-28,Product Page,Click,161
28815,24269,2,2024-11-28,Checkout,Purchase,538
28816,4551,1,2024-05-27,Home Page,View,91
28817,4551,1,2024-05-27,Product Page,Click,17
28818,4551,1,2024-05-27,Application Form,Sign Up,126
28819,12801,4,2025-05-02,Home Page,View,27
28820,12801,4,2025-05-02,Product Page,Click,56
28821,12801,4,2025-05-02,Application Form,Sign Up,152
28822,18950,8,2023-02-20,Home Page,View,119
28823,13835,5,2024-08-06,Home Page,View,77
28824,11584,3,2024-08-04,Home Page,View,29
28825,11584,3,2024-08-04,Product Page,Click,152
28826,11584,3,2024-08-04,Checkout,Purchase,511
28827,16286,2,2023-02-09,Home Page,View,29
28828,16286,2,2023-02-09,Product Page,Click,94
28829,16286,2,2023-02-09,Checkout,Purchase,556
28830,18960,3,2024-08-20,Home Page,View,14
28831,18960,3,2024-08-20,Product Page,Click,105
28832,18960,3,2024-08-20,Application Form,Drop Off,73
28833,15482,8,2024-04-12,Home Page,View,100
28834,18360,8,2023-09-07,Home Page,View,88
28835,18360,8,2023-09-07,Product Page,Click,86
28836,18360,8,2023-09-07,Checkout,Purchase,205
28837,11965,5,2023-09-19,Home Page,View,70
28838,19764,8,2025-04-29,Home Page,View,76
28839,19764,8,2025-04-29,Product Page,Click,100
28840,19764,8,2025-04-29,Checkout,Purchase,243
28841,18431,9,2025-06-21,Home Page,View,114
28842,4689,3,2025-06-01,Home Page,View,106
28843,4689,3,2025-06-01,Product Page,Click,74
28844,4689,3,2025-06-01,Application Form,Sign Up,187
28845,23418,9,2025-07-31,Home Page,View,37
28846,23418,9,2025-07-31,Product Page,Click,114
28847,23418,9,2025-07-31,Application Form,Sign Up,137
28848,14494,1,2024-06-10,Home Page,View,112
28849,14494,1,2024-06-10,Product Page,Click,98
28850,14494,1,2024-06-10,Application Form,Sign Up,60
28851,16832,2,2025-10-11,Home Page,View,66
28852,16832,2,2025-10-11,Product Page,Click,91
28853,16832,2,2025-10-11,Application Form,Sign Up,192
28854,12029,4,2024-11-14,Home Page,View,96
28855,9405,5,2025-12-08,Home Page,View,114
28856,4933,7,2025-03-30,Home Page,View,45
28857,4933,7,2025-03-30,Product Page,Click,113
28858,4933,7,2025-03-30,Application Form,Sign Up,78
28859,10498,6,2023-04-05,Home Page,View,44
28860,10498,6,2023-04-05,Product Page,Click,72
28861,10498,6,2023-04-05,Application Form,Sign Up,228
28862,3269,9,2025-07-09,Home Page,View,66
28863,3269,9,2025-07-09,Product Page,Click,38
28864,3269,9,2025-07-09,Checkout,Purchase,115
28865,12076,2,2024-03-27,Home Page,View,77
28866,12076,2,2024-03-27,Product Page,Click,31
28867,12076,2,2024-03-27,Application Form,Sign Up,192
28868,14993,6,2023-11-24,Home Page,View,45
28869,14993,6,2023-11-24,Product Page,Click,124
28870,14993,6,2023-11-24,Application Form,Sign Up,83
28871,8899,8,2024-11-02,Home Page,View,45
28872,8899,8,2024-11-02,Product Page,Click,67
28873,8899,8,2024-11-02,Checkout,Purchase,330
28874,5433,6,2024-12-14,Home Page,View,14
28875,5433,6,2024-12-14,Product Page,Click,146
28876,5433,6,2024-12-14,Application Form,Sign Up,80
28877,15534,2,2023-06-30,Home Page,View,20
28878,15534,2,2023-06-30,Product Page,Click,84
28879,15534,2,2023-06-30,Application Form,Sign Up,60
28880,24885,9,2024-10-05,Home Page,View,58
28881,7150,3,2024-02-24,Home Page,View,42
28882,7150,3,2024-02-24,Product Page,Click,146
28883,7150,3,2024-02-24,Application Form,Drop Off,94
28884,18176,6,2023-07-06,Home Page,View,109
28885,18176,6,2023-07-06,Product Page,Click,104
28886,18176,6,2023-07-06,Application Form,Sign Up,250
28887,2846,2,2025-10-24,Home Page,View,17
28888,2846,2,2025-10-24,Product Page,Click,108
28889,2846,2,2025-10-24,Application Form,Sign Up,54
28890,24783,1,2023-08-01,Home Page,View,78
28891,24783,1,2023-08-01,Product Page,Click,63
28892,24783,1,2023-08-01,Checkout,Purchase,278
28893,24976,6,2023-10-15,Home Page,View,12
28894,21095,3,2024-02-28,Home Page,View,35
28895,17177,7,2024-07-04,Home Page,View,45
28896,17177,7,2024-07-04,Product Page,Click,116
28897,17177,7,2024-07-04,Checkout,Purchase,251
28898,4009,3,2024-09-03,Home Page,View,119
28899,20465,3,2024-10-19,Home Page,View,109
28900,5472,1,2024-03-26,Home Page,View,98
28901,5472,1,2024-03-26,Product Page,Click,147
28902,5472,1,2024-03-26,Application Form,Drop Off,67
28903,4767,5,2024-12-22,Home Page,View,90
28904,4767,5,2024-12-22,Product Page,Click,40
28905,4767,5,2024-12-22,Application Form,Sign Up,299
28906,2862,9,2023-02-03,Home Page,View,77
28907,5887,4,2023-11-21,Home Page,View,100
28908,5887,4,2023-11-21,Product Page,Click,16
28909,5887,4,2023-11-21,Application Form,Drop Off,54
28910,15018,9,2024-12-22,Home Page,View,24
28911,15018,9,2024-12-22,Product Page,Click,71
28912,15018,9,2024-12-22,Application Form,Sign Up,251
28913,10303,7,2025-03-29,Home Page,View,106
28914,10303,7,2025-03-29,Product Page,Click,73
28915,10303,7,2025-03-29,Application Form,Drop Off,44
28916,1739,4,2023-07-21,Home Page,View,42
28917,1739,4,2023-07-21,Product Page,Click,41
28918,1739,4,2023-07-21,Application Form,Drop Off,46
28919,23118,5,2025-12-04,Home Page,View,77
28920,23118,5,2025-12-04,Product Page,Click,119
28921,23118,5,2025-12-04,Application Form,Drop Off,59
28922,19082,1,2025-06-27,Home Page,View,105
28923,19082,1,2025-06-27,Product Page,Click,81
28924,19082,1,2025-06-27,Checkout,Purchase,340
28925,16328,9,2023-03-12,Home Page,View,36
28926,10491,1,2025-05-22,Home Page,View,27
28927,10491,1,2025-05-22,Product Page,Click,22
28928,10491,1,2025-05-22,Checkout,Purchase,322
28929,12587,2,2023-05-04,Home Page,View,28
28930,13923,8,2023-08-05,Home Page,View,43
28931,15192,2,2024-06-22,Home Page,View,84
28932,15192,2,2024-06-22,Product Page,Click,137
28933,15192,2,2024-06-22,Application Form,Sign Up,261
28934,13864,6,2023-04-05,Home Page,View,73
28935,13864,6,2023-04-05,Product Page,Click,105
28936,13864,6,2023-04-05,Checkout,Purchase,513
28937,15634,1,2024-10-29,Home Page,View,52
28938,15634,1,2024-10-29,Product Page,Click,55
28939,15634,1,2024-10-29,Application Form,Drop Off,16
28940,23599,9,2023-06-04,Home Page,View,98
28941,23599,9,2023-06-04,Product Page,Click,138
28942,23599,9,2023-06-04,Application Form,Sign Up,167
28943,16929,2,2025-04-02,Home Page,View,11
28944,5217,9,2024-06-27,Home Page,View,42
28945,5217,9,2024-06-27,Product Page,Click,158
28946,5217,9,2024-06-27,Application Form,Sign Up,123
28947,18449,9,2023-07-29,Home Page,View,107
28948,18449,9,2023-07-29,Product Page,Click,33
28949,18449,9,2023-07-29,Application Form,Drop Off,43
28950,20490,9,2024-02-05,Home Page,View,103
28951,20490,9,2024-02-05,Product Page,Click,31
28952,20490,9,2024-02-05,Application Form,Sign Up,99
28953,9282,3,2023-10-01,Home Page,View,62
28954,9282,3,2023-10-01,Product Page,Click,49
28955,9282,3,2023-10-01,Checkout,Purchase,420
28956,21315,2,2023-05-10,Home Page,View,104
28957,10559,3,2023-05-20,Home Page,View,13
28958,10559,3,2023-05-20,Product Page,Click,106
28959,10559,3,2023-05-20,Checkout,Purchase,347
28960,7444,1,2023-09-14,Home Page,View,48
28961,1951,7,2023-03-30,Home Page,View,117
28962,1951,7,2023-03-30,Product Page,Click,72
28963,1951,7,2023-03-30,Application Form,Sign Up,53
28964,20129,5,2023-12-12,Home Page,View,44
28965,20129,5,2023-12-12,Product Page,Click,100
28966,20129,5,2023-12-12,Checkout,Purchase,576
28967,14536,7,2023-02-18,Home Page,View,54
28968,14536,7,2023-02-18,Product Page,Click,121
28969,14536,7,2023-02-18,Application Form,Drop Off,77
28970,12985,2,2025-02-26,Home Page,View,51
28971,24465,2,2024-06-05,Home Page,View,59
28972,8540,6,2023-10-05,Home Page,View,44
28973,8540,6,2023-10-05,Product Page,Click,177
28974,8540,6,2023-10-05,Application Form,Drop Off,12
28975,22803,9,2025-05-29,Home Page,View,13
28976,22803,9,2025-05-29,Product Page,Click,60
28977,22803,9,2025-05-29,Checkout,Purchase,513
28978,11210,6,2023-06-14,Home Page,View,82
28979,13831,2,2025-06-15,Home Page,View,47
28980,16131,9,2024-06-12,Home Page,View,86
28981,16131,9,2024-06-12,Product Page,Click,123
28982,16131,9,2024-06-12,Application Form,Drop Off,5
28983,7345,4,2023-05-09,Home Page,View,118
28984,24339,8,2024-04-28,Home Page,View,89
28985,24339,8,2024-04-28,Product Page,Click,86
28986,24339,8,2024-04-28,Application Form,Drop Off,67
28987,23894,9,2023-01-04,Home Page,View,62
28988,23894,9,2023-01-04,Product Page,Click,164
28989,23894,9,2023-01-04,Checkout,Purchase,357
28990,4529,7,2024-05-30,Home Page,View,82
28991,4529,7,2024-05-30,Product Page,Click,135
28992,4529,7,2024-05-30,Application Form,Sign Up,276
28993,6510,5,2024-02-24,Home Page,View,54
28994,16178,5,2024-10-30,Home Page,View,94
28995,16178,5,2024-10-30,Product Page,Click,137
28996,16178,5,2024-10-30,Checkout,Purchase,135
28997,4145,3,2023-01-31,Home Page,View,20
28998,4145,3,2023-01-31,Product Page,Click,22
28999,4145,3,2023-01-31,Checkout,Purchase,363
29000,3837,3,2023-08-22,Home Page,View,91
29001,3837,3,2023-08-22,Product Page,Click,121
29002,3837,3,2023-08-22,Checkout,Purchase,415
29003,9959,2,2024-11-18,Home Page,View,30
29004,6087,7,2024-10-17,Home Page,View,32
29005,6087,7,2024-10-17,Product Page,Click,134
29006,6087,7,2024-10-17,Application Form,Drop Off,75
29007,16638,6,2024-07-08,Home Page,View,18
29008,16638,6,2024-07-08,Product Page,Click,64
29009,16638,6,2024-07-08,Checkout,Purchase,351
29010,10991,8,2024-08-28,Home Page,View,74
29011,10991,8,2024-08-28,Product Page,Click,110
29012,10991,8,2024-08-28,Checkout,Purchase,182
29013,8597,3,2024-03-17,Home Page,View,115
29014,16584,1,2025-02-07,Home Page,View,29
29015,23182,4,2025-07-18,Home Page,View,109
29016,23182,4,2025-07-18,Product Page,Click,179
29017,23182,4,2025-07-18,Checkout,Purchase,392
29018,159,4,2025-01-16,Home Page,View,72
29019,159,4,2025-01-16,Product Page,Click,146
29020,159,4,2025-01-16,Application Form,Sign Up,34
29021,12435,5,2024-03-19,Home Page,View,83
29022,12435,5,2024-03-19,Product Page,Click,145
29023,12435,5,2024-03-19,Application Form,Sign Up,90
29024,4672,3,2025-01-31,Home Page,View,28
29025,3189,1,2025-05-07,Home Page,View,54
29026,3189,1,2025-05-07,Product Page,Click,24
29027,3189,1,2025-05-07,Checkout,Purchase,388
29028,15632,9,2024-11-08,Home Page,View,16
29029,23013,1,2025-04-20,Home Page,View,102
29030,2964,8,2023-04-13,Home Page,View,35
29031,2964,8,2023-04-13,Product Page,Click,24
29032,2964,8,2023-04-13,Application Form,Sign Up,234
29033,14983,2,2024-03-12,Home Page,View,52
29034,14983,2,2024-03-12,Product Page,Click,41
29035,14983,2,2024-03-12,Application Form,Drop Off,36
29036,2546,3,2025-11-28,Home Page,View,65
29037,2546,3,2025-11-28,Product Page,Click,20
29038,2546,3,2025-11-28,Application Form,Sign Up,250
29039,7703,9,2025-08-11,Home Page,View,38
29040,7703,9,2025-08-11,Product Page,Click,153
29041,7703,9,2025-08-11,Checkout,Purchase,178
29042,5350,3,2024-09-06,Home Page,View,80
29043,8740,8,2023-12-12,Home Page,View,96
29044,8740,8,2023-12-12,Product Page,Click,161
29045,8740,8,2023-12-12,Application Form,Drop Off,48
29046,17553,3,2024-04-20,Home Page,View,110
29047,20519,2,2023-10-03,Home Page,View,79
29048,20519,2,2023-10-03,Product Page,Click,16
29049,20519,2,2023-10-03,Checkout,Purchase,465
29050,922,3,2025-05-07,Home Page,View,119
29051,922,3,2025-05-07,Product Page,Click,115
29052,922,3,2025-05-07,Application Form,Sign Up,246
29053,3479,8,2023-12-07,Home Page,View,114
29054,3479,8,2023-12-07,Product Page,Click,54
29055,3479,8,2023-12-07,Application Form,Drop Off,27
29056,1361,8,2025-08-29,Home Page,View,86
29057,1361,8,2025-08-29,Product Page,Click,167
29058,1361,8,2025-08-29,Application Form,Sign Up,38
29059,21043,9,2024-08-12,Home Page,View,34
29060,21043,9,2024-08-12,Product Page,Click,24
29061,21043,9,2024-08-12,Application Form,Drop Off,25
29062,15806,9,2025-12-11,Home Page,View,94
29063,9313,3,2023-02-24,Home Page,View,49
29064,18012,4,2025-03-26,Home Page,View,30
29065,13948,1,2025-05-15,Home Page,View,55
29066,13948,1,2025-05-15,Product Page,Click,88
29067,13948,1,2025-05-15,Application Form,Sign Up,221
29068,24037,7,2024-01-30,Home Page,View,34
29069,24037,7,2024-01-30,Product Page,Click,116
29070,24037,7,2024-01-30,Checkout,Purchase,297
29071,14584,4,2025-04-02,Home Page,View,42
29072,20250,8,2025-06-10,Home Page,View,40
29073,20250,8,2025-06-10,Product Page,Click,166
29074,20250,8,2025-06-10,Checkout,Purchase,550
29075,22321,1,2025-03-09,Home Page,View,17
29076,22321,1,2025-03-09,Product Page,Click,152
29077,22321,1,2025-03-09,Application Form,Drop Off,80
29078,16379,4,2025-09-26,Home Page,View,77
29079,16379,4,2025-09-26,Product Page,Click,134
29080,16379,4,2025-09-26,Application Form,Sign Up,270
29081,63,8,2024-12-26,Home Page,View,76
29082,63,8,2024-12-26,Product Page,Click,73
29083,63,8,2024-12-26,Application Form,Sign Up,262
29084,16208,2,2025-08-19,Home Page,View,73
29085,7905,8,2024-10-23,Home Page,View,103
29086,7905,8,2024-10-23,Product Page,Click,54
29087,7905,8,2024-10-23,Application Form,Drop Off,60
29088,2612,5,2023-05-04,Home Page,View,21
29089,2612,5,2023-05-04,Product Page,Click,124
29090,2612,5,2023-05-04,Application Form,Sign Up,270
29091,24803,3,2024-11-19,Home Page,View,71
29092,24803,3,2024-11-19,Product Page,Click,128
29093,24803,3,2024-11-19,Application Form,Sign Up,203
29094,12317,1,2025-11-07,Home Page,View,34
29095,12317,1,2025-11-07,Product Page,Click,54
29096,12317,1,2025-11-07,Checkout,Purchase,589
29097,4663,9,2024-07-07,Home Page,View,11
29098,4663,9,2024-07-07,Product Page,Click,41
29099,4663,9,2024-07-07,Application Form,Drop Off,36
29100,19266,9,2025-06-13,Home Page,View,30
29101,9511,6,2025-03-05,Home Page,View,76
29102,9511,6,2025-03-05,Product Page,Click,67
29103,9511,6,2025-03-05,Application Form,Sign Up,217
29104,15729,7,2024-02-29,Home Page,View,50
29105,14994,3,2023-02-10,Home Page,View,118
29106,2088,9,2025-05-03,Home Page,View,50
29107,13702,6,2024-03-18,Home Page,View,86
29108,1191,4,2024-06-21,Home Page,View,34
29109,1191,4,2024-06-21,Product Page,Click,82
29110,1191,4,2024-06-21,Application Form,Drop Off,72
29111,4871,3,2024-01-28,Home Page,View,88
29112,2602,6,2023-05-23,Home Page,View,88
29113,2602,6,2023-05-23,Product Page,Click,71
29114,2602,6,2023-05-23,Checkout,Purchase,227
29115,24047,3,2023-08-10,Home Page,View,60
29116,23368,7,2025-04-23,Home Page,View,73
29117,20591,1,2025-08-19,Home Page,View,36
29118,20591,1,2025-08-19,Product Page,Click,144
29119,20591,1,2025-08-19,Application Form,Sign Up,63
29120,4654,3,2024-03-24,Home Page,View,85
29121,4654,3,2024-03-24,Product Page,Click,134
29122,4654,3,2024-03-24,Checkout,Purchase,596
29123,23867,1,2023-09-04,Home Page,View,64
29124,24191,6,2023-03-27,Home Page,View,81
29125,24191,6,2023-03-27,Product Page,Click,152
29126,24191,6,2023-03-27,Application Form,Drop Off,69
29127,18955,9,2024-03-01,Home Page,View,17
29128,4366,8,2025-12-18,Home Page,View,81
29129,4366,8,2025-12-18,Product Page,Click,44
29130,4366,8,2025-12-18,Checkout,Purchase,196
29131,5121,8,2024-01-07,Home Page,View,84
29132,5121,8,2024-01-07,Product Page,Click,79
29133,5121,8,2024-01-07,Application Form,Drop Off,88
29134,3929,5,2024-01-24,Home Page,View,12
29135,3929,5,2024-01-24,Product Page,Click,36
29136,3929,5,2024-01-24,Checkout,Purchase,263
29137,79,4,2024-01-21,Home Page,View,104
29138,79,4,2024-01-21,Product Page,Click,30
29139,79,4,2024-01-21,Application Form,Drop Off,97
29140,19409,5,2024-01-13,Home Page,View,65
29141,9307,6,2024-11-20,Home Page,View,95
29142,21421,8,2024-10-12,Home Page,View,24
29143,21421,8,2024-10-12,Product Page,Click,128
29144,21421,8,2024-10-12,Application Form,Sign Up,124
29145,10280,4,2023-04-02,Home Page,View,28
29146,10280,4,2023-04-02,Product Page,Click,127
29147,10280,4,2023-04-02,Application Form,Sign Up,168
29148,16540,6,2023-10-13,Home Page,View,23
29149,16540,6,2023-10-13,Product Page,Click,119
29150,16540,6,2023-10-13,Application Form,Drop Off,91
29151,22612,3,2024-07-18,Home Page,View,53
29152,22612,3,2024-07-18,Product Page,Click,64
29153,22612,3,2024-07-18,Application Form,Sign Up,187
29154,13090,7,2025-09-20,Home Page,View,71
29155,17961,7,2025-04-26,Home Page,View,100
29156,17961,7,2025-04-26,Product Page,Click,31
29157,17961,7,2025-04-26,Application Form,Drop Off,63
29158,10223,3,2023-04-26,Home Page,View,119
29159,19949,5,2024-07-14,Home Page,View,79
29160,19949,5,2024-07-14,Product Page,Click,115
29161,19949,5,2024-07-14,Application Form,Sign Up,48
29162,805,6,2023-10-03,Home Page,View,10
29163,805,6,2023-10-03,Product Page,Click,101
29164,805,6,2023-10-03,Application Form,Drop Off,8
29165,21067,5,2023-09-25,Home Page,View,28
29166,21067,5,2023-09-25,Product Page,Click,34
29167,21067,5,2023-09-25,Application Form,Drop Off,81
29168,23778,2,2025-01-12,Home Page,View,56
29169,5611,3,2023-05-12,Home Page,View,15
29170,5611,3,2023-05-12,Product Page,Click,79
29171,5611,3,2023-05-12,Application Form,Drop Off,98
29172,1380,2,2023-11-26,Home Page,View,23
29173,1380,2,2023-11-26,Product Page,Click,29
